hour,small_part,med_part,sulf_diox,nitr_diox,trioxygen,temp,pres,rain,wind,wind_sp,date,carb_monox
0,259.0,259.0,56.0,127.0,5.0,-2.9,1020.8,0.0,ENE,1.2,19-Dec-2017,5100.0
15,211.0,211.0,25.0,37.0,234.0,27.7,989.9,0.0,ESE,1.7,1-May-2017,2200.0
22,15.0,102.0,3.0,11.0,91.0,7.2,1006.9,0.0,NW,7.9,8-Apr-2014,300.0
6,101.0,101.0,2.0,20.0,61.0,22.5,999.4,0.0,WNW,1.2,18-Jul-2017,1300.0
22,65.0,96.0,11.0,22.0,156.0,23.5,1002.6,0.0,SW,2.6,10-May-2017,700.0
1,134.0,134.0,2.0,21.0,58.0,23.8,997.8,0.0,NNE,0.8,21-Jul-2016,900.0
18,129.0,129.0,11.0,88.0,5.0,-1.6,1026.7,0.0,E,1.4,26-Dec-2016,2800.0
23,74.0,127.0,5.0,39.0,112.0,25.1,1001.7,0.0,E,2.1,5-Jul-2016,1100.0
9,242.0,257.0,27.0,93.0,7.0,-3.6,1017.6,0.0,WNW,1.2,29-Nov-2016,6400.0
12,29.0,53.0,4.0,25.0,126.0,30.7,998.0,0.0,NNW,1.0,14-Jul-2017,1000.0
14,60.0,89.0,19.0,65.0,50.0,17.5,1014.5,0.0,SW,1.6,26-Oct-2014,700.0
8,11.0,33.0,5.0,49.0,3.0,20.7,1011.1,0.0,NE,1.6,15-Sep-2014,200.0
13,20.0,31.0,6.0,29.0,111.0,25.7,1005.4,0.0,SW,2.6,4-Jul-2016,400.0
21,34.0,56.0,2.0,41.0,117.0,18.2,1004.5,0.0,WSW,0.0,2-Jun-2015,400.0
9,335.0,335.0,6.0,95.0,2.0,16.6,1015.3,0.0,E,0.9,9-Oct-2015,2000.0
4,11.0,11.0,3.0,54.0,4.0,18.9,1005.4,0.0,WNW,1.0,27-Aug-2017,300.0
6,75.0,97.0,15.0,28.0,70.0,22.5,1001.9,0.0,SW,1.1,4-Jun-2017,900.0
19,53.0,95.0,12.0,53.0,180.0,23.1,1010.7,0.0,ESE,1.2,8-Sep-2016,800.0
22,133.0,133.0,6.0,22.0,144.0,22.5,989.3,0.0,NNW,1.8,17-May-2016,1100.0
0,8.0,11.0,4.0,9.0,53.0,-5.0,1034.0,0.0,ENE,1.9,27-Jan-2016,600.0
3,123.0,123.0,3.0,60.0,3.0,5.7,1027.2,0.1,E,1.1,12-Nov-2016,2800.0
18,15.0,25.0,2.0,34.0,67.0,30.6,999.5,0.0,WNW,1.5,5-Sep-2017,500.0
3,78.0,78.0,5.0,60.0,4.0,0.3,1031.2,0.0,E,0.8,22-Nov-2016,1800.0
22,220.0,285.0,47.0,168.0,2.0,3.3,1013.0,0.0,ENE,0.4,15-Nov-2015,3900.0
22,32.0,48.0,1.0,19.0,123.0,26.0,995.0,0.0,NE,0.8,25-Aug-2014,600.0
10,67.0,67.0,16.0,59.0,5.0,6.7,1021.5,0.0,SSE,0.5,17-Nov-2017,1600.0
16,8.0,15.0,7.0,32.0,46.0,-2.4,1020.9,0.0,W,2.9,26-Nov-2016,500.0
10,41.0,41.0,27.0,76.0,12.0,-1.6,1031.0,0.0,ENE,1.5,31-Dec-2016,2000.0
2,43.0,43.0,2.0,45.0,18.0,5.4,1001.5,3.2,W,1.9,2-Apr-2016,600.0
12,72.0,82.0,63.0,58.0,31.0,1.1,1025.0,0.0,SW,2.9,18-Feb-2015,1300.0
6,113.0,113.0,7.0,81.0,0.6426,4.0,1007.7,0.0,NE,0.6,6-Nov-2014,1500.0
0,152.0,152.0,2.0,38.0,26.0,23.2,995.5,0.0,NNE,0.5,25-Jun-2016,1100.0
11,164.0,198.0,51.0,116.0,7.0,7.5,998.2,0.0,ESE,1.4,19-Feb-2018,2000.0
14,22.0,54.0,9.0,34.0,195.0,36.0,994.9,0.0,WSW,2.7,25-Jul-2014,300.0
20,149.0,188.0,8.0,119.0,2.0,7.3,1019.8,0.0,WSW,1.4,2-Nov-2017,2100.0
3,32.0,68.0,2.0,14.0,37.0,16.2,1002.4,0.0,NE,0.6,9-May-2017,300.0
22,108.0,119.0,37.0,94.0,2.0,4.5,1011.7,0.0,SSE,2.1,18-Feb-2018,1000.0
5,50.0,50.0,2.0,33.0,40.0,20.3,1007.3,0.0,NE,0.7,31-Aug-2015,500.0
17,51.0,51.0,2.0,15.0,97.0,25.0,994.9,0.0,NNE,1.3,30-Jul-2016,700.0
17,13.0,17.0,8.0,16.0,44.0,15.2,1019.9,0.0,NNE,2.4,19-Oct-2014,200.0
21,29.0,55.0,27.0,42.0,47.0,6.9,1010.6,0.0,N,0.7,3-Mar-2014,700.0
9,168.0,272.0,47.0,102.0,19.0,14.6,1003.4,0.0,W,0.8,3-Apr-2014,1800.0
11,7.0,14.0,19.0,14.0,73.0,4.9,1021.7,0.0,WNW,4.0,6-Mar-2015,400.0
4,81.0,118.0,8.0,18.0,124.0,22.5,997.2,0.0,WNW,1.0,26-May-2016,900.0
14,23.0,98.0,5.0,17.0,62.118,16.7,1006.8,0.0,NW,4.6,6-Nov-2014,300.0
3,,,,,,-2.1,1020.0,0.0,NE,1.9,26-Dec-2015,1222.923
18,61.0,68.0,12.0,27.0,75.0,20.7,996.8,0.0,N,0.9,27-May-2014,500.0
5,11.0,13.0,,20.9406,24.2046,-4.2,1020.9,0.0,NW,1.3,28-Dec-2014,1222.923
3,12.0,28.0,11.0,11.0,51.0,-5.1,1026.8,0.0,NNW,1.1,1-Feb-2018,700.0
4,108.0,119.0,3.0,21.0,76.0,24.5,995.2,0.0,E,0.9,31-May-2017,600.0
2,13.0,34.0,10.0,30.0,47.0,-6.4,1028.1,0.0,NW,3.0,11-Jan-2017,600.0
7,30.0,30.0,2.0,24.0,17.0,17.3,1009.8,0.2,WNW,0.7,23-Sep-2015,700.0
10,42.0,78.0,11.0,33.0,61.0,10.7,1017.5,0.0,SE,2.8,11-Apr-2017,500.0
10,24.0,31.0,4.0,18.0,79.0,29.0,993.5,0.0,NNE,1.0,28-Jul-2017,700.0
11,172.0,172.0,3.0,55.0,156.0,32.7,998.3,0.0,WSW,3.9,28-Jul-2015,1000.0
1,36.0,306.0,2.0,37.0,41.0,13.7,1007.4,0.0,WNW,2.4,21-Mar-2016,500.0
16,38.0,155.0,9.0,41.0,42.0,13.92,1021.0,0.0,SW,3.8,26-Oct-2017,600.0
9,114.0,252.0,8.0,90.0,60.0,27.1,996.4,0.0,ENE,2.0,1-Jun-2016,1300.0
9,45.0,68.0,2.0,53.0,26.0,19.7,1002.7,0.0,SW,1.2,28-Apr-2016,700.0
6,177.0,152.0,5.0,60.0,3.0,6.4,1017.5,0.0,NNW,0.0,18-Oct-2014,1200.0
6,107.0,110.0,54.0,74.0,2.0,-4.4,1021.7,0.0,NNW,1.6,20-Feb-2015,2100.0
14,120.0,222.0,59.0,32.0,348.0,34.4,996.0,0.0,SE,3.4,30-May-2015,2200.0
6,19.0,19.0,2.0,18.0,40.0,19.0,1001.2,0.3,WNW,1.2,2-Sep-2015,800.0
22,13.0,13.0,2.0,53.0,15.0,21.0,1003.8,0.0,N,1.4,27-Aug-2017,400.0
18,95.0,172.0,61.0,59.0,215.0,26.5,1001.6,0.0,SW,1.2,23-May-2014,1700.0
18,227.0,245.0,29.0,59.0,126.1638,15.5,1006.1,0.0,NE,0.0,28-Sep-2014,1222.923
16,146.0,153.0,35.0,87.0,9.0,6.3,1006.1,0.0,W,1.2,11-Feb-2017,3200.0
3,56.0,225.0,48.0,86.0,9.0,6.3,1001.0,0.0,S,0.5,17-Mar-2015,2100.0
23,15.0,25.0,10.0,26.0,88.0,3.675,1016.5,0.0,NW,2.4,12-Jan-2018,300.0
11,36.0,42.0,3.0,28.0,47.0,18.6,1009.8,0.0,NW,5.0,11-Oct-2016,300.0
17,120.0,130.0,14.5656,51.9409,2.7846,20.3,999.5,0.0,E,0.1,7-Jun-2014,1222.923
18,25.0,25.0,3.0,33.0,170.0,28.7,999.5,0.0,SW,1.6,15-Aug-2015,400.0
14,11.0,36.0,3.0,21.0,61.0,6.7,1015.1,0.0,NE,5.2,16-Feb-2018,300.0
20,198.0,203.0,33.0,100.0,2.0,22.1,998.5,0.0,NE,1.7,16-Jun-2014,2500.0
14,23.0,23.0,3.0,30.0,72.0,23.6,1003.8,0.0,NE,2.3,2-Sep-2015,900.0
3,9.0,26.0,5.0,22.0,42.0,0.0,1021.0,0.0,W,0.8,19-Jan-2016,600.0
14,3.0,5.0,5.0,11.0,103.0,26.0,1007.2,0.0,E,1.1,30-Mar-2015,300.0
2,6.0,22.0,6.0,9.0,61.0,-4.6,1026.4,0.0,WNW,2.9,15-Feb-2017,400.0
15,12.0,60.0,4.0,7.0,72.0,12.0,1009.0,0.0,N,4.5,16-Feb-2016,300.0
1,16.0,16.0,8.0,19.0,47.0,3.2,1027.6,0.0,NE,2.1,6-Nov-2016,400.0
1,9.0,9.0,8.0,33.0,23.0,-6.8,1015.0,0.0,NNE,0.6,2-Dec-2015,500.0
19,51.0,70.0,18.0,63.0,50.0,9.7,1005.9,0.0,NE,0.7,12-Mar-2016,800.0
9,23.0,31.0,27.0,33.0,46.0,2.0,1027.0,0.0,N,1.3,5-Feb-2016,600.0
9,33.0,58.0,19.0,41.0,41.0,1.24,1014.0,0.0,NW,7.1,12-Jan-2018,800.0
21,50.0,167.0,10.0,54.0,63.0,12.6,1015.1,0.0,W,1.0,5-Apr-2015,500.0
5,62.0,71.0,10.0,30.0,50.0,8.2,1007.7,0.0,N,1.0,12-Apr-2015,800.0
15,55.0,55.0,2.0,14.0,192.0,35.7,997.6,0.0,SSE,4.0,19-Jul-2015,500.0
10,86.0,148.0,11.0,62.0,80.0,24.7,1004.4,0.0,SE,2.1,18-May-2017,500.0
8,77.0,96.0,31.0,85.0,8.0,-8.5,1014.6,0.0,ESE,1.0,15-Jan-2017,2500.0
12,27.0,228.0,6.0,13.0,70.0,8.3,1002.7,0.0,WNW,3.5,31-Dec-2014,200.0
23,22.0,22.0,2.0,20.0,20.0,3.9,1023.5,0.0,SE,1.3,5-Nov-2016,400.0
8,42.0,44.0,3.0,43.0,54.1926,29.7,1000.5,0.0,ENE,1.2,10-Aug-2014,1222.923
20,7.0,9.0,2.0,35.0,31.0,15.5,1006.1,0.0,NE,1.4,11-Sep-2016,600.0
18,10.0,11.0,5.0,35.0,59.0,12.8,1017.6,0.0,WNW,2.6,28-Oct-2016,400.0
15,70.0,70.0,11.0,12.0,249.0,33.6,998.1,0.0,SW,4.4,9-Jun-2017,700.0
21,46.0,46.0,4.0,68.0,2.0,10.7,1022.3,0.0,SE,0.8,21-Oct-2016,1400.0
5,6.0,27.0,7.0,26.0,70.0,19.9,998.3,0.4,NE,2.6,13-Jun-2016,400.0
11,108.0,251.0,23.0,104.0,8.0,15.7,1009.5,0.0,S,1.4,19-Mar-2016,1700.0
1,5.0,31.0,5.0,6.0,55.0,6.9,1020.0,0.0,N,4.4,12-Nov-2015,300.0
7,19.0,19.0,2.0,46.0,2.0,21.2,1002.3,0.0,E,0.9,5-Aug-2015,200.0
21,26.0,26.0,2.0,66.0,109.0,23.0,999.3,0.0,SSW,0.4,11-Aug-2015,400.0
13,21.0,28.0,9.0,,36.0,2.4,1024.0,0.0,S,2.2,29-Feb-2017,400.0
2,247.0,247.0,36.0,111.0,43.0,-4.58,1015.4,0.0,NW,1.8,26-Jan-2018,5700.0
9,91.0,144.0,48.0,79.0,2.0,-1.2,1019.2,0.0,NW,1.2,12-Feb-2018,3600.0
1,8.0,16.0,9.0,9.0,46.0,-1.6,1026.9,0.0,NNE,2.7,8-Jan-2015,400.0
19,144.0,167.0,32.0,80.0,44.0,7.4,1015.9,0.0,SSW,0.6,1-Mar-2017,1700.0
14,24.0,35.0,10.0,54.0,122.0,29.2,1002.0,0.0,W,0.9,20-Jun-2014,300.0
4,23.0,36.0,11.0,36.0,35.0,-2.3,1013.6,0.0,NNW,1.3,7-Feb-2017,600.0
14,106.0,155.0,18.0,64.0,105.0,18.3,1009.2,,NE,1.3,27-Mar-2016,1000.0
17,14.0,62.0,4.0,26.0,97.0,30.1,1005.9,0.0,NNW,2.0,18-Sep-2016,500.0
21,61.0,103.0,5.0,34.0,143.0,24.8,1003.6,0.0,ESE,1.5,18-May-2017,400.0
12,14.0,118.0,2.0,29.0,70.0,17.6,1002.7,0.0,NW,5.5,17-Apr-2017,500.0
18,71.0,96.0,21.0,95.0,2.0,1.4,1010.1,0.0,N,0.8,6-Dec-2017,1900.0
22,39.0,76.0,15.0,73.0,12.0,2.7,1023.0,0.0,SW,1.8,6-Mar-2015,800.0
8,201.0,222.0,2.0,71.0,34.0,13.2,1008.9,0.0,NNW,1.5,17-Oct-2016,2000.0
12,86.0,148.0,25.0,68.0,38.0,24.1,1011.1,0.0,NNE,1.1,8-Sep-2014,1700.0
14,86.0,123.0,17.0,51.0,76.0,14.7,1016.9,0.0,SW,2.9,14-Mar-2017,1100.0
18,100.0,118.0,4.0,26.0,239.0,30.4,998.2,0.0,S,2.3,27-May-2016,800.0
18,,,,,,-1.1,1016.0,0.0,NNW,3.9,16-Dec-2015,1222.923
20,167.0,157.0,67.0,113.0,1.0,-2.6,1028.6,0.0,SW,0.8,12-Feb-2015,2200.0
14,129.0,129.0,13.0,36.0,119.0,20.9,1009.6,0.0,ESE,0.5,9-Oct-2015,1600.0
7,8.0,8.0,3.0,22.0,32.0,15.8,1012.3,0.1,NNE,2.0,23-Sep-2014,200.0
21,220.0,224.0,18.0,132.0,9.0,-3.4,1020.9,0.0,N,0.1,20-Dec-2016,4800.0
21,91.0,111.0,4.0,29.0,184.0,32.2,998.9,0.0,S,1.5,9-Jul-2017,800.0
0,122.0,134.0,64.0,91.0,3.0,-3.8,1028.0,0.0,NNW,1.4,27-Dec-2015,3000.0
10,25.0,25.0,5.0,29.0,53.0,24.3,1006.4,0.0,WSW,1.0,27-Sep-2016,600.0
22,46.0,177.0,20.0,46.0,58.0,17.7,1011.5,0.0,ENE,1.3,29-Mar-2017,600.0
12,74.0,233.0,7.0,102.0,21.0,24.8,1004.1,0.0,NNE,0.6,22-Aug-2014,1200.0
9,42.0,126.0,13.1376,90.9479,20.5632,27.1,1002.5,0.0,E,1.2,20-Jun-2014,1222.923
15,58.0,58.0,21.0,74.0,16.0,5.3,1009.1,0.0,SSE,1.2,6-Dec-2017,1400.0
18,73.0,105.0,46.0,106.0,6.0,4.4,1025.0,0.0,NNW,1.6,22-Dec-2015,1500.0
11,82.0,82.0,27.0,29.0,177.0,31.6,1000.5,0.0,S,2.4,7-Aug-2015,1500.0
11,9.0,9.0,8.0,11.0,61.0,1.9,1030.1,0.0,NE,1.8,1-Feb-2018,400.0
12,75.0,99.0,57.0,70.0,40.0,9.1,1015.8,0.0,E,1.9,29-Mar-2014,1899.0
5,40.0,40.0,2.0,30.0,41.0,22.3,1001.9,0.0,ENE,0.7,9-Aug-2016,400.0
3,7.0,30.0,2.0,48.0,15.0,20.0,998.8,0.0,NNW,1.4,3-Jul-2016,300.0
16,19.0,26.0,8.0,15.0,82.0,6.2,1026.9,0.0,W,2.6,24-Feb-2017,500.0
12,13.0,14.0,6.0,12.0,10.0,7.0,1020.7,0.0,SW,1.0,27-Feb-2015,300.0
18,12.0,12.0,2.0,26.0,62.0,28.2,1009.1,0.0,NE,1.9,25-Aug-2017,200.0
18,115.0,115.0,2.0,43.0,218.0,25.35,1006.0,0.0,SW,1.1,23-Sep-2017,1000.0
10,217.0,270.0,19.0,92.0,2.0,8.5,1007.4,0.0,NW,0.9,14-Nov-2016,4200.0
12,122.0,254.0,72.0,57.0,260.0,33.9,1000.3,0.0,SE,1.3,30-May-2015,2400.0
13,9.0,20.0,5.0,66.0,2.0,10.3,1015.5,0.0,WNW,4.1,12-Mar-2015,300.0
15,46.0,63.0,5.0,45.0,126.0,25.3,1000.0,0.0,SW,3.3,14-Apr-2016,600.0
8,21.0,31.0,37.0,31.0,30.0,6.6,1013.6,0.0,SW,1.3,29-Nov-2014,800.0
19,323.0,397.0,37.0,179.0,2.0,6.3,1019.0,0.0,ENE,0.0,26-Nov-2015,3800.0
0,16.0,22.0,3.0,22.0,73.0,23.8,1001.4,0.0,N,0.4,19-Aug-2014,500.0
0,38.0,38.0,2.0,47.0,51.0,20.8,999.6,0.0,E,0.0,17-Jul-2015,400.0
20,94.0,128.0,14.0,58.0,76.0,22.0,1006.9,0.0,SW,2.1,9-Sep-2014,800.0
7,7.0,7.0,2.0,27.0,48.0,27.6,998.1,0.0,ENE,2.0,13-Jul-2015,200.0
12,13.0,13.0,2.0,14.0,93.0,29.1,998.5,0.0,NNW,4.4,11-Jun-2017,400.0
19,11.0,129.0,2.0,23.0,62.0,1.9,1014.4,0.0,WNW,5.5,15-Feb-2017,300.0
13,155.0,157.0,15.0,75.0,18.0,10.3,1012.2,0.2,ESE,2.2,31-Mar-2016,3100.0
1,13.0,13.0,3.0,46.0,58.0,27.3,985.9,0.0,WSW,2.1,27-May-2015,300.0
6,60.0,75.0,30.0,95.0,9.0,-5.225,1023.0,0.0,N,1.7,11-Jan-2018,2500.0
16,29.0,52.0,2.0,8.0,86.0,9.5,1017.9,0.0,WNW,6.3,7-Mar-2017,300.0
11,155.0,200.0,69.0,100.0,6.8544,9.6,1014.1,0.0,ESE,1.5,20-Nov-2014,3700.0
20,89.0,143.0,25.0,104.0,26.0,3.8,1029.0,0.0,SE,0.6,13-Feb-2018,1900.0
12,48.0,48.0,2.0,31.0,43.0,22.4,992.7,1.9,WNW,1.4,18-Aug-2017,1400.0
2,7.0,56.0,2.0,23.0,36.0,-1.9,1018.0,0.0,WNW,3.4,31-Dec-2015,400.0
12,74.0,106.0,40.0,37.0,86.0,19.5,1012.8,0.0,SE,2.4,26-Apr-2017,1900.0
1,237.0,257.0,81.0,135.0,18.0,0.0,1009.0,0.0,ENE,1.3,14-Feb-2016,4100.0
2,186.0,252.0,35.0,47.0,73.0,9.7,1015.5,0.0,ENE,1.2,19-Mar-2017,2500.0
12,13.0,54.0,5.0,12.0,64.0,-8.3,1035.7,0.0,NNW,4.9,24-Jan-2017,800.0
19,46.0,110.0,2.0,33.0,146.0,22.2,1004.4,0.0,SW,4.1,2-May-2016,500.0
6,17.0,28.0,2.0,55.0,2.0,18.6,1006.4,0.0,NNE,0.8,10-Sep-2017,400.0
2,171.0,179.0,100.0,76.0,1.0,-2.4,1010.0,0.0,NNW,0.8,30-Jan-2015,3000.0
2,89.0,130.0,24.0,95.0,3.0,-4.5,1024.7,0.0,ENE,0.8,11-Dec-2017,3100.0
20,19.0,63.0,4.0,56.0,129.0,31.3,1000.3,0.0,S,1.5,15-Aug-2016,500.0
11,95.0,95.0,7.0,53.0,66.0,25.1,1005.8,0.0,SSE,2.7,13-Sep-2015,900.0
3,121.0,150.0,65.0,82.0,42.0,6.3,1003.2,0.0,WNW,0.7,12-Mar-2014,1500.0
15,137.0,137.0,28.0,58.0,60.0,1.8333333333333302,1025.0,0.0,NW,1.8,17-Jan-2018,1100.0
22,267.0,275.0,81.0,140.0,1.0,2.3,1014.3,0.0,ESE,0.7,23-Nov-2014,4600.0
8,15.0,15.0,2.0,30.0,6.0,12.6,1019.3,0.0,ENE,3.0,22-Oct-2017,500.0
3,36.0,68.0,14.0,39.0,32.0,16.0,1017.8,0.0,NNE,1.3,8-Oct-2014,200.0
9,210.0,210.0,5.0,104.0,2.0,16.5,1015.0,0.0,ENE,1.2,8-Oct-2015,1400.0
14,104.0,148.0,33.0,97.0,26.0,7.6,1006.5,0.0,SSE,1.4,12-Mar-2017,1600.0
15,34.0,67.0,26.0,46.0,47.0,3.0,1018.0,0.0,ESE,2.4,1-Jan-2016,800.0
15,142.0,100.0,7.0,31.0,123.0,25.3,1001.8,0.0,S,2.2,9-Sep-2014,1100.0
13,106.0,111.0,25.0,45.0,193.0,27.0,1007.1,0.0,SE,2.4,20-May-2017,1400.0
10,109.0,117.0,13.0,22.0,80.0,31.1,994.6,0.0,ESE,0.8,15-Aug-2014,1000.0
17,24.0,46.0,17.0,35.0,34.0,4.6,1015.8,0.0,SSE,0.5,3-Dec-2014,700.0
17,59.0,59.0,24.0,87.0,9.0,7.4,1018.6,0.0,ESE,0.9,15-Nov-2017,1500.0
16,21.0,62.0,13.0,20.0,47.9808,8.0,1014.6,0.0,NNW,2.5,8-Dec-2014,1222.923
20,16.0,40.0,6.0,69.0,16.0,1.4,1029.2,0.0,SSW,1.4,20-Feb-2018,800.0
9,111.0,122.0,10.0,46.0,55.0,23.6,1009.1,0.0,SSW,1.5,3-Sep-2014,1300.0
20,322.0,325.0,46.0,129.0,5.1408,10.3,1014.8,0.0,NE,0.5,28-Oct-2014,3000.0
22,91.0,111.0,5.0,58.0,37.0,23.8,1003.0,0.2,NNE,1.2,20-Aug-2014,1100.0
22,89.0,111.0,2.0,29.0,148.0,28.0,996.9,0.0,ESE,2.0,5-Jul-2015,800.0
14,32.0,49.0,2.0,12.0,64.0,11.7,1006.7,1.1,NNE,2.4,2-May-2017,300.0
17,30.0,73.0,2.0,45.0,139.0,26.2,997.1,0.0,WNW,1.0,17-Jun-2016,700.0
17,183.0,200.0,33.0,94.0,16.0,-0.3,1019.7,0.0,ENE,1.7,28-Nov-2016,3000.0
23,140.0,165.0,10.0,72.0,23.0,6.5,1014.0,0.0,NNW,1.8,4-Nov-2015,1700.0
4,67.0,110.0,5.0,73.0,2.0,21.2,999.9,0.0,E,0.7,2-Aug-2014,800.0
6,33.0,33.0,5.0,44.0,39.0,-4.7,1030.0,0.0,NE,2.2,18-Jan-2018,1222.923
19,60.0,60.0,3.0,31.0,136.0,18.2,1002.6,6.1,E,0.8,21-Jun-2015,700.0
15,114.0,114.0,5.0,12.0,258.0,33.2,1005.4,0.0,S,2.4,7-Jul-2017,800.0
15,268.0,268.0,10.0,108.0,29.0,-0.6,1024.7,0.0,E,1.8,28-Nov-2016,3600.0
9,6.0,7.0,2.0,21.0,67.0,9.6,1024.4,0.0,NE,3.0,23-Mar-2017,300.0
23,42.0,73.0,2.0,110.0,24.0,16.9,1014.9,0.0,ENE,0.7,20-Sep-2017,800.0
9,22.0,72.0,2.0,33.0,76.0,26.6,999.9,0.0,WSW,1.1,30-Aug-2017,300.0
21,53.0,134.0,12.0,89.0,2.0,9.6,1019.6,0.0,NE,0.6,28-Oct-2015,700.0
12,14.0,35.0,7.0,18.0,73.0,17.0,1019.8,0.0,WSW,3.0,23-Mar-2016,400.0
13,38.0,38.0,27.0,31.0,90.0,2.4,1026.7,0.0,SSE,2.4,7-Feb-2018,100.0
6,135.0,157.0,30.0,88.0,4.0,3.1,1017.0,0.0,W,0.6,26-Nov-2015,2400.0
3,3.0,34.0,3.0,25.0,64.9026,20.4,993.7,0.0,NW,1.2,25-Jun-2014,1222.923
6,,188.0,7.0,116.0,2.0,11.0,1005.4,0.0,SE,1.8,21-Apr-2016,1000.0
6,23.0,22.0,94.0,48.0,17.0,-4.1,1024.8,0.0,NE,2.2,14-Jan-2015,1100.0
0,13.0,89.0,8.0,36.0,46.0,0.4,1024.2,0.0,NE,1.6,11-Mar-2017,600.0
12,14.0,43.0,9.0,24.0,111.0,30.2,993.8,0.0,SE,2.7,23-Jun-2014,600.0
2,28.0,55.0,2.0,52.0,27.0,13.0,1009.7,0.0,W,0.7,14-Oct-2016,400.0
2,26.0,26.0,3.0,13.0,51.0,19.3,1001.4,1.1,SW,0.4,20-Jun-2015,500.0
16,44.0,54.0,18.0,16.0,111.0,10.6,1015.5,0.0,S,2.7,9-Feb-2017,1000.0
15,120.0,136.0,61.0,57.0,21.0,1.3,1010.7,0.0,ENE,1.2,4-Jan-2015,1222.923
18,95.0,134.0,3.0,70.0,150.0,21.2,1004.1,0.0,E,1.7,30-Sep-2017,800.0
5,125.0,125.0,2.0,20.0,84.0,25.2,993.7,0.0,NNW,1.3,23-Jun-2017,1100.0
1,182.0,205.0,80.0,73.0,10.0,-2.4,1006.3,0.0,NNE,1.0,30-Jan-2015,4100.0
2,,,,,,21.7,999.6,0.0,E,1.6,21-Jun-2015,1222.923
4,201.0,237.0,6.0,125.0,4.0,5.9,1017.9,0.0,ENE,1.0,4-Nov-2016,3200.0
4,65.0,67.0,6.0,21.0,64.0,24.4,1003.8,0.0,E,1.7,9-Jul-2016,500.0
8,41.0,59.0,2.0,45.0,25.0,16.5,1007.7,0.0,NE,1.5,2-May-2016,700.0
4,76.0,102.0,4.0,108.0,,18.2,1005.8,0.0,ENE,0.8,24-Sep-2016,1300.0
0,35.0,56.0,11.0,31.0,103.0,24.1,996.1,0.0,N,1.2,5-Jun-2015,600.0
12,85.0,51.0,4.0,33.0,44.0,25.4,991.6,0.1,S,1.1,27-Jul-2014,1500.0
17,80.0,80.0,10.0,18.0,228.0,35.7,995.9,0.0,SSW,2.8,10-Jul-2017,800.0
0,122.0,122.0,2.0,76.0,2.0,12.8,1009.2,0.0,ENE,0.8,28-Apr-2017,1500.0
14,133.0,133.0,2.0,56.0,50.0,23.0,1006.0,0.0,NW,1.7,25-Sep-2017,1200.0
4,168.0,173.0,103.3872,83.7624,3.4272,0.0,1025.6,0.0,NE,1.3,17-Dec-2014,1222.923
17,53.0,117.0,23.7048,98.544,144.3708,25.8,1002.7,0.0,SSW,0.2,20-Jun-2014,1222.923
20,40.0,160.0,5.0,41.0,158.7222,29.8,996.1,0.0,SW,0.6,8-Aug-2014,1222.923
3,40.0,63.0,4.0,56.0,3.0,5.5,1015.0,0.0,NW,1.7,22-Oct-2015,1200.0
21,75.0,119.0,11.0,39.0,143.0,26.7,995.4,0.0,NE,0.9,15-Jun-2016,900.0
14,54.0,54.0,10.0,28.0,179.0,32.1,995.9,0.0,WNW,1.3,24-Jul-2016,800.0
15,334.0,334.0,8.0,196.0,10.0,10.9,1001.8,0.0,SSE,1.7,4-Nov-2017,4100.0
19,120.0,158.0,75.0,107.0,2.0,-1.0,1027.0,0.0,W,1.2,1-Feb-2016,2500.0
0,135.0,135.0,36.0,106.0,10.0,-5.3,1024.7,0.0,W,1.9,27-Nov-2016,2200.0
20,216.0,217.0,22.0,119.0,2.0,0.4,1016.2,0.0,NNW,1.8,19-Dec-2017,3900.0
2,12.0,20.0,26.0,45.0,2.0,17.0,997.8,0.0,N,1.4,8-Sep-2017,200.0
8,62.0,75.0,12.0,65.0,2.0,3.4,1005.3,0.0,ESE,2.3,23-Mar-2014,1222.923
21,94.0,156.0,24.0,72.0,48.0,12.1,1012.1,0.0,SW,0.8,11-Apr-2015,1000.0
13,46.0,69.0,11.0,59.0,21.0,15.3,1020.5,0.0,SSW,1.1,30-Oct-2014,700.0
2,377.0,397.0,94.0,136.0,1.0,1.0,1021.2,0.0,NE,1.2,25-Feb-2015,6500.0
2,116.0,140.0,8.0,76.0,12.0,5.6,1015.2,0.0,W,1.0,21-Apr-2014,900.0
4,3.0,5.0,2.0,8.0,75.0,19.0,1003.1,0.0,NE,0.7,8-Sep-2015,200.0
7,11.0,33.0,2.0,15.0,40.0,14.9,1012.5,0.0,NW,5.2,27-Sep-2017,600.0
6,3.0,58.0,2.0,48.0,2.0,21.1,1000.4,0.0,E,1.2,18-Jun-2017,600.0
6,11.0,11.0,7.0,32.0,32.0,0.7,1030.0,0.0,SE,0.8,22-Nov-2015,400.0
17,112.0,112.0,6.0,61.0,63.0,17.3,1017.5,0.0,SSE,1.7,11-Oct-2017,1400.0
6,23.0,49.0,17.0,55.0,17.0,-2.9,1029.8,0.0,N,1.0,25-Feb-2017,1100.0
20,91.0,113.0,6.0,47.0,139.0,29.8,998.5,0.0,SSW,1.6,14-Aug-2014,700.0
21,12.0,85.0,3.0,7.0,93.0,14.0,1005.1,0.0,NNE,1.6,24-Apr-2014,200.0
